timestamp,symbol,volume,price,value_usd
2025-04-29 21:07:03.393256,DOGE,81.36299272551908,0.17558,14.285714262746641
2025-04-29 21:07:03.393256,ADA,20.478081252772526,0.69761,14.285714262746641
2025-04-29 21:07:03.393256,DOT,3.453658800586655,4.1364,14.285714262746641
2025-04-29 21:07:03.393256,AVAX,0.6565126039865183,21.76,14.285714262746641
2025-04-29 21:07:03.393256,LINK,0.9751340793683714,14.65,14.285714262746641
2025-04-29 21:07:03.393256,SHIB,1058201.0564997513,1.35e-05,14.285714262746643
2025-04-29 21:07:03.393256,ATOM,3.2508167624864357,4.3945,14.285714262746641
2025-04-29 21:07:26.701190,DOGE,81.36299272551908,0.17558,14.285714262746641
2025-04-29 21:07:26.701190,ADA,20.478081252772526,0.69761,14.285714262746641
2025-04-29 21:07:26.701190,DOT,3.453658800586655,4.1364,14.285714262746641
2025-04-29 21:07:26.701190,AVAX,0.6565126039865183,21.76,14.285714262746641
2025-04-29 21:07:26.701190,LINK,0.9751340793683714,14.65,14.285714262746641
2025-04-29 21:07:26.701190,SHIB,1058201.0564997513,1.35e-05,14.285714262746643
2025-04-29 21:07:26.701190,ATOM,3.2508167624864357,4.3945,14.285714262746641
2025-04-29 21:07:49.926000,DOGE,81.36299272551908,0.17558,14.285714262746641
2025-04-29 21:07:49.926000,ADA,20.478081252772526,0.69761,14.285714262746641
2025-04-29 21:07:49.926000,DOT,3.453658800586655,4.1364,14.285714262746641
2025-04-29 21:07:49.926000,AVAX,0.6565126039865183,21.76,14.285714262746641
2025-04-29 21:07:49.926000,LINK,0.9751340793683714,14.65,14.285714262746641
2025-04-29 21:07:49.926000,SHIB,1058201.0564997513,1.35e-05,14.285714262746643
2025-04-29 21:07:49.926000,ATOM,3.2508167624864357,4.3945,14.285714262746641
2025-04-29 21:08:13.165222,DOGE,81.36299272551908,0.17558,14.285714262746641
2025-04-29 21:08:13.165222,ADA,20.478081252772526,0.69761,14.285714262746641
2025-04-29 21:08:13.165222,DOT,3.453658800586655,4.1364,14.285714262746641
2025-04-29 21:08:13.165222,AVAX,0.6565126039865183,21.76,14.285714262746641
2025-04-29 21:08:13.165222,LINK,0.9751340793683714,14.65,14.285714262746641
2025-04-29 21:08:13.165222,SHIB,1058201.0564997513,1.35e-05,14.285714262746643
2025-04-29 21:08:13.165222,ATOM,3.2508167624864357,4.3945,14.285714262746641
2025-04-29 21:08:36.572261,DOGE,81.36299272551908,0.17558,14.285714262746641
2025-04-29 21:08:36.572261,ADA,20.478081252772526,0.69761,14.285714262746641
2025-04-29 21:08:36.572261,DOT,3.453658800586655,4.1364,14.285714262746641
2025-04-29 21:08:36.572261,AVAX,0.6565126039865183,21.76,14.285714262746641
2025-04-29 21:08:36.572261,LINK,0.9751340793683714,14.65,14.285714262746641
2025-04-29 21:08:36.572261,SHIB,1058201.0564997513,1.35e-05,14.285714262746643
2025-04-29 21:08:36.572261,ATOM,3.2508167624864357,4.3945,14.285714262746641
2025-04-29 21:08:59.778616,DOGE,81.36299272551908,0.17558,14.285714262746641
2025-04-29 21:08:59.778616,ADA,20.478081252772526,0.69761,14.285714262746641
2025-04-29 21:08:59.778616,DOT,3.453658800586655,4.1364,14.285714262746641
2025-04-29 21:08:59.778616,AVAX,0.6565126039865183,21.76,14.285714262746641
2025-04-29 21:08:59.778616,LINK,0.9751340793683714,14.65,14.285714262746641
2025-04-29 21:08:59.778616,SHIB,1058201.0564997513,1.35e-05,14.285714262746643
2025-04-29 21:08:59.778616,ATOM,3.2508167624864357,4.3945,14.285714262746641
2025-04-29 21:09:23.150321,DOGE,81.36299272551908,0.17558,14.285714262746641
2025-04-29 21:09:23.150321,ADA,20.478081252772526,0.69761,14.285714262746641
2025-04-29 21:09:23.150321,DOT,3.453658800586655,4.1364,14.285714262746641
2025-04-29 21:09:23.150321,AVAX,0.6565126039865183,21.76,14.285714262746641
2025-04-29 21:09:23.150321,LINK,0.9751340793683714,14.65,14.285714262746641
2025-04-29 21:09:23.150321,SHIB,1058201.0564997513,1.35e-05,14.285714262746643
2025-04-29 21:09:23.150321,ATOM,3.2508167624864357,4.3945,14.285714262746641
2025-04-29 21:09:46.369117,DOGE,81.36299272551908,0.17558,14.285714262746641
2025-04-29 21:09:46.369117,ADA,20.478081252772526,0.69761,14.285714262746641
2025-04-29 21:09:46.369117,DOT,3.453658800586655,4.1364,14.285714262746641
2025-04-29 21:09:46.369117,AVAX,0.6565126039865183,21.76,14.285714262746641
2025-04-29 21:09:46.369117,LINK,0.9751340793683714,14.65,14.285714262746641
2025-04-29 21:09:46.369117,SHIB,1058201.0564997513,1.35e-05,14.285714262746643
2025-04-29 21:09:46.369117,ATOM,3.2508167624864357,4.3945,14.285714262746641
2025-04-29 21:10:09.590798,DOGE,81.36299272551908,0.17558,14.285714262746641
2025-04-29 21:10:09.590798,ADA,20.478081252772526,0.69761,14.285714262746641
2025-04-29 21:10:09.590798,DOT,3.453658800586655,4.1364,14.285714262746641
2025-04-29 21:10:09.590798,AVAX,0.6565126039865183,21.76,14.285714262746641
2025-04-29 21:10:09.590798,LINK,0.9751340793683714,14.65,14.285714262746641
2025-04-29 21:10:09.590798,SHIB,1058201.0564997513,1.35e-05,14.285714262746643
2025-04-29 21:10:09.590798,ATOM,3.2508167624864357,4.3945,14.285714262746641
2025-04-29 21:10:32.812459,DOGE,81.36299272551908,0.17558,14.285714262746641
2025-04-29 21:10:32.812459,ADA,20.478081252772526,0.69761,14.285714262746641
2025-04-29 21:10:32.812459,DOT,3.453658800586655,4.1364,14.285714262746641
